university,career,inscription_date,last_name,gender,birth_date,age,postal_code,location,email
universidad nacional de jujuy,bioquímica,2021/01/20,shannon howard,f,1906/09/03,,,castilla,gregoryreed@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/24,larry horton,m,1920/04/05,,,alvarez jonte,moorejeffrey@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/09/24,sara bradley,f,1957/03/08,,,cameron,goodwinmathew@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2020/10/09,theresa richards,f,1990/01/05,,,colonia los lapachos,moodyjocelyn@yahoo.com
universidad nacional de jujuy,farmacia,2020/10/19,james zuniga,m,2016/02/21,,,aguada alegre,yhammond@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/08,cheryl adams,f,1935/09/12,,,kilometro 184,oconley@hotmail.com
universidad nacional de jujuy,arquitectura,2020/11/11,kayla schultz,f,2008/07/04,,,b los aromos san patricio,perrydaniel@hotmail.com
universidad nacional de jujuy,contador público ,2021/01/30,angel williams,f,1959/01/22,,,barcena,emily56@hotmail.com
universidad nacional de jujuy,farmacia,2020/09/17,scott wright,m,2019/03/22,,,agua botada,bramsey@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/09/05,nicholas scott,m,1922/03/27,,,punta de los llanos,morrisonjesse@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/11/01,beth caldwell,f,1954/01/14,,,base aeronaval punta indio,fmoore@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/12,anthony mitchell,m,1995/04/06,,,agua amarilla la hoyada,lkrueger@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/16,nathan flores,m,1955/10/21,,,colonia baron,hermancatherine@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/14,ronald sheppard,m,1926/07/06,,,arijon,zmcpherson@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/24,timothy dominguez,m,1929/08/21,,,colonia jauregui,yking@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2020/12/30,lauren hess,f,1984/03/19,,,kilometro 45,kelsey70@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/10/03,julie banks,f,2005/01/03,,,4 de noviembre,kathypayne@gmail.com
universidad nacional de jujuy,actuario ,2021/01/16,alex thomas,m,2000/09/29,,,realico,aschwartz@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021/01/02,shelby bishop,f,1971/04/02,,,aguada de guerra,collinsmegan@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/11/14,melissa allen,f,1934/03/12,,,campo aristimuño,benjaminsanchez@yahoo.com
universidad nacional de jujuy,actuario ,2020/11/18,connor hicks,m,1964/09/01,,,algarrobo grande,fsanders@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2020/12/27,alicia hernandez,f,1948/12/05,,,cañadon caliente,vegaraymond@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/05,gregory fowler,m,2014/03/21,,,aguada grande,qlloyd@yahoo.com
universidad nacional de jujuy,arquitectura,2020/09/29,jose villarreal,m,1938/10/13,,,la sara,ashleyjuarez@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/09/24,kimberly hebert,f,1932/08/27,,,cañadon del corral,collinunderwood@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/12/14,daniel wilson,m,1975/08/18,,,colonia cazaux,perryjessica@hotmail.com
universidad nacional de jujuy,agronomía,2020/09/08,crystal charles,f,2018/03/22,,,colonia la gaviota,joanne73@yahoo.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/01,carmen navarro,f,1967/10/03,,,ingeniero beaugey,elizabethwilliamson@gmail.com
universidad nacional de jujuy,medicina,2020/12/16,joseph mitchell,m,2016/12/07,,,labordeboy,harveyjulie@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/09/25,sarah reid,f,1955/05/22,,,aparzo,matthewsdaniel@gmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/12/31,christopher wagner,m,1971/07/18,,,23 de agosto,christopher77@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/09/20,sharon butler,f,1954/04/12,,,carreras,clinejennifer@yahoo.com
universidad nacional de jujuy,medicina,2020/11/17,karen flores,f,2015/09/19,,,arequito,gregorythomas@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/12/12,joseph wilson,m,1988/07/16,,,2 de mayo,myersstephanie@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/01,jade parrish,f,1937/08/05,,,america unida,gonzalesaustin@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/07,dr. victor martinez,m,1955/06/21,,,saladillo norte,cmiller@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/09/24,amanda rodriguez,f,1949/07/20,,,colonia avellaneda,jeremy31@hotmail.com
universidad nacional de jujuy,medicina,2021/01/26,shawn carroll dds,m,1981/04/18,,,barrio emir ramon juarez,dspencer@yahoo.com
universidad nacional de jujuy,farmacia,2020/11/23,mr. walter brandt iv,m,1924/11/26,,,colonia egido,caroline83@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/28,rebecca perry,f,2013/07/07,,,villa sauce,shawnford@hotmail.com
universidad nacional de jujuy,ingeniería en informática,2020/12/09,sharon fox,f,1965/04/12,,,vicente lopez,bnelson@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/26,katherine douglas,f,1975/11/18,,,dina huapi,danielrodriguez@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/31,christopher morales,m,1926/09/14,,,barrio carosio,qbarron@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/28,amy johnson dvm,f,1926/04/11,,,arroyo burgos,gbentley@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/09/08,donna barton,f,1978/05/15,,,balde ahumada,jeremythornton@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/13,brandon abbott,m,1921/10/10,,,el jupiter,stokestravis@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/23,jeffrey brown,m,1936/09/19,,,villa ruiz,tbrown@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/04,nicole ayala,f,1958/08/05,,,otto bemberg,benjamin67@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/14,peter brown,m,2012/09/17,,,boeuf,samanthabriggs@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/05,william li,m,2001/07/21,,,barrientos,susan20@gmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/03,christopher manning,m,2014/03/29,,,almacen la colina,ggutierrez@yahoo.com
universidad nacional de jujuy,bioquímica,2020/10/19,matthew miller,m,1920/03/31,,,aaron castellanos,jesse47@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/26,david alvarado,m,2016/07/04,,,arroyo seco,jmccarthy@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/10,mary jennings,f,1937/09/05,,,desvio kilometro 55,foxangela@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2021/01/16,adam brown,m,1998/12/29,,,colonia bella italia,thomasmcguire@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021/01/08,daniel little,m,1969/03/26,,,angostura,colemantaylor@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2020/10/03,stephanie perez,f,1934/02/19,,,sarandi,carlsonjonathan@hotmail.com
universidad nacional de jujuy,medicina,2020/12/12,donna alvarez,f,2021/04/01,,,manuel b gonnet,jonesamanda@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/11/30,samuel parker,m,2004/04/29,,,el potrero,jamescunningham@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021/01/25,emily johnson,f,1969/12/24,,,20 de febrero,wjones@gmail.com
universidad nacional de jujuy,licenciatura en artes,2020/10/30,jeremiah evans,m,1973/03/02,,,campo horquesco,yjoyce@hotmail.com
universidad nacional de jujuy,contador público ,2020/12/25,taylor pearson,m,1999/03/15,,,algarrobo del aguila,fturner@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/23,theresa garrett,f,1995/06/13,,,jose clemente paz,hansonchristina@gmail.com
universidad nacional de jujuy,medicina,2021/01/29,andrew ford,m,1971/01/05,,,bermudez,jonathan91@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2021/01/08,john manning,m,2018/08/13,,,colonia la oracion,amanda43@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/09/17,vincent reyes,m,1954/03/19,,,25 de mayo,sgonzalez@hotmail.com
universidad nacional de jujuy,contador público ,2020/11/03,ashley osborne,f,1964/04/03,,,barrio trocha,amy82@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020/12/10,wanda cisneros md,f,2015/05/27,,,la bilbaina,vbentley@hotmail.com
universidad nacional de jujuy,ingeniería en informática,2020/10/29,virginia smith,f,2005/07/06,,,colonia velez,michellehernandez@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/10/23,kimberly jenkins,f,1958/08/28,,,el bombero,roneal@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/07,valerie ramirez,f,2012/02/03,,,dos hermanos,cgutierrez@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/21,collin bautista,m,1960/09/30,,,bernal este,crivera@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021/01/22,kimberly wilson,f,1949/04/25,,,aguada,jordanandrew@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/17,mr. jesse kent,m,1937/01/21,,,barrio parque leloir,johnklein@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/14,kelly andrade,f,2009/04/10,,,chamical,sanchezraymond@yahoo.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/11/05,timothy curry,m,1989/04/12,,,balneario claromeco,bwalton@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/01/04,benjamin mosley,m,1982/04/26,,,amilgancho,whitecrystal@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020/09/03,marilyn murphy,f,1939/02/21,,,arroyo ceibal,kimberlydavis@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2020/11/18,tracey bryant,f,1920/04/23,,,apeadero quiroga,wheelerwendy@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/11/18,alexander dixon,m,2019/08/04,,,campo horquesco,aaronaguirre@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/14,sandra castro,f,2010/05/02,,,hospital necochea,jwagner@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/11/15,brandon webb,m,1996/10/28,,,alfalad,rachel61@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/21,shawn bautista,m,1994/08/09,,,adolfo rodriguez saa,samantha97@yahoo.com
universidad nacional de jujuy,agronomía,2020/10/04,michael wood,m,2007/04/12,,,caichue,hernandezmallory@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/10/03,richard cruz,m,1972/08/31,,,la colina,michaelmcfarland@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/15,joanne bailey,f,1969/03/04,,,cuenca,stanleydebra@hotmail.com
universidad nacional de jujuy,arquitectura,2020/09/23,mike kelley,m,1998/07/23,,,aparzo,moodyjulie@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/10/30,jaime bowers,m,1987/02/18,,,alto rio pico,kylewise@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/13,jean knight,f,1920/04/25,,,coliqueo,clarencegross@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/13,wayne ortiz,m,1926/07/24,,,chancay,ronaldbrown@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/11/13,kyle bell,m,1914/08/07,,,villars,wilsonjennifer@yahoo.com
universidad nacional de jujuy,licenciatura en artes,2020/11/05,laura walker,f,2020/11/20,,,balneario chapalco,teresa90@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/30,aaron williams,m,1907/01/29,,,bella vista,jessica53@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/21,matthew barnett,m,1948/02/26,,,aguada de las tejas,olee@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/09/16,kayla williams,f,1985/12/08,,,la eduvigis,kim44@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/23,victoria hernandez,f,1990/10/28,,,bigand,lisaoconnor@hotmail.com
universidad nacional de jujuy,agronomía,2021/01/11,lisa smith,f,1961/10/10,,,cañada,batesheidi@gmail.com
universidad nacional de jujuy,medicina,2020/12/05,steven mckinney,m,1915/10/04,,,villa sauce,jimenezchad@hotmail.com
universidad nacional de jujuy,medicina,2021/01/08,deborah mcintyre,f,1984/12/09,,,agua de torre,nicholasjordan@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/11,stephen juarez,m,2016/03/04,,,florencio varela,paul61@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/12/04,hannah ferguson,f,1972/12/27,,,chilecito,petersonchristine@gmail.com
universidad nacional de jujuy,actuario ,2020/11/01,michael shepherd,m,1921/10/25,,,el carbalino,vmiller@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2021/01/24,deanna edwards,f,1915/10/06,,,campo huber,pwilson@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/10/21,darren miller,m,2008/11/25,,,avanzada,webersandra@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/30,mark barnett,m,2003/06/22,,,edmundo perkins,carlossmith@gmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021/01/30,alexis cook,f,2020/01/15,,,kilometro 374,robert30@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/10/29,glenn patel,m,1908/05/08,,,cuartel v,gutierrezspencer@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/11/20,devon massey,m,1934/08/07,,,colonia la blanquita,ctaylor@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/06,bradley carey,m,1998/02/02,,,aldea san gregorio,pearsonmark@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/20,richard lynn,m,1972/07/11,,,alto del saladillo,maydevin@yahoo.com
universidad nacional de jujuy,medicina,2020/11/07,edward weaver,m,1961/08/03,,,baigorrita,woodsbrittney@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/09/10,ruben dougherty,m,1972/10/21,,,colonia clara,gyang@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/11/29,lisa grimes,f,1968/01/06,,,colonia bella vista,petersontracey@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021/01/02,timothy hood,m,1934/04/01,,,arroyo del rey,zmoore@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/10/27,john spencer,m,1919/01/20,,,campo medina,kingpeter@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021/01/27,edward fernandez,m,1942/11/11,,,carbometal,lance96@gmail.com
universidad nacional de jujuy,licenciatura en artes,2020/11/20,nicholas kelly,m,1973/10/02,,,colonia baron,maciaslinda@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/15,daniel anderson,m,2000/04/29,,,aromos,melissa57@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/13,trevor smith,m,1921/04/05,,,campo garay,mary23@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2021/01/11,ashley robbins,f,1936/07/24,,,campo salusso,frederick52@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/31,benjamin french,m,1906/08/08,,,camaron chico,cruzrobert@yahoo.com
universidad nacional de jujuy,bioquímica,2020/09/22,terry cunningham,m,2006/03/18,,,lomas de zamora,dmartin@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/12/02,victoria gardner,f,1948/05/22,,,adolfo j pomar,dlawrence@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/11/03,tina jenkins,f,2013/06/22,,,san nicolas de los arroyos,lauren73@hotmail.com
universidad nacional de jujuy,bioquímica,2020/12/28,leonard ross,m,1951/07/25,,,chillar,danny80@yahoo.com
